TIC,Orbital Period Value,Orbital Period Error,Orbital Epoch Value,Full TOI ID,Group Disposition,Public Comment
158075010,177.583051,0.005034,1754.149159,2074.01,PC,potential L1 candidate; only 2 transits so period not well constrained; no additional sectors for this target
23814735,4.798307,9.6e-05,1740.246777,2075.01,PC,potential L1 candidate; low snr
27491137,33.689695,0.000579,1748.694406,2076.02,PC,Period can be 2x; 3x; or 6x. Also potential multi. First transit of two near a data gap.
230075227,6.115464,9.2e-05,1684.689835,2077.01,PC,
27491137,10.355753,0.000162,1743.719922,2076.01,PC,possible multi
159244568,6.277248,0.000426,1820.249587,2078.01,PC,potential L1 candidate; low snr; crowded field
224298134,1.492354,2e-05,1711.95933,2079.01,PC,bad transit shape (has a ramp); possibly stellar variability
367739494,63.589151,0.002789,1689.518588,2080.01,PC,The period could be 3 times as much (190 days); if the third transit is not real (since it is in the beginning of an orbit). Will be reobserved in S25-26 to confirm. Interesting target potentially in the habitable zone.
321669174,10.503826,0.000439,1685.921675,2081.01,PC,SG1 should check neighbors
160039081,30.19991,0.000777,1752.924791,2082.01,PC,Centroid offset may stem from brightness of this star. Missing data make period ambiguous. More data (S24; S25) constrains period to 30 days
328933398,,,1848.658371,1873.02,PC,single transit; L1 critical candidate in multi-planet system
233633993,17.968878,0.000686,1695.868556,2083.01,PC,Centroid offset at 3.7 sigma; however the target is in a crowded region; need SG1 follow-up to clear bright neighbors
441738827,6.078269,0.000159,1741.073393,2084.01,PC,crowded field; L1 candidate
103633672,,,1850.320627,2085.01,PC,potential single; check neighbor (TIC 103633674)
441738827,8.148826,0.000215,1745.404528,2084.02,PC,potential second L1 candidate in potential multi-planet system; crowded field.
230387153,41.752412,0.001528,1686.890905,2086.01,PC,potential L1 candidate
219462190,,,1709.129054,2087.01,PC,variable star; single transit near BTJD 1790; other transits caused by systematics
441765914,124.729948,0.006258,1769.611159,2088.01,PC,critical L1 candidate; first transit somewhat close to momentum dump
341815197,49.994877,0.002832,1690.395358,2089.01,PC,Many transits inside data gap. Period could be 4x the reported period; potentially placing it in the habitable zone.
356700488,,,1932.868567,2098.01,PC, the second transit is a potential single; first transit (at TESS BJD 1756) is most likely instrumental
233721037,230.929359,0.017823,1715.324843,2090.01,PC,First transit near a momentum dump; check the period; bright host; low SNR
219778329,177.218706,0.00752,1742.87463,2091.01,PC,The second transit is close to a momentum dump. Bad transit shape; potentially due to stellar variability. The planet candidate is in the habitable zone.
393965778,4.303042,8.3e-05,1740.678159,2092.01,PC,L1 candidate; snr 9.9; several fainter nearby stars
402898317,53.8147,0.005833,1751.608812,2093.01,PC,L1 candidate; snr=8.4
356016119,18.791343,0.000385,1691.33027,2094.01,PC,L1 candidate
235678745,17.664629,0.00052,1692.802457,2095.01,PC,potential L1 candidate in possible multi-planet system; low snr 
142748283,6.387611,0.000106,1687.539955,2096.02,PC,potential L1 candidate in possible multi-planet system
235678745,28.175452,0.002258,1704.280175,2095.02,PC,second candidate in a multi planet system
230386397,19.509587,0.000629,1690.280969,2099.01,PC,centroid offset onto two fainter stars (TIC 230386395; TIC 230386399)
142748283,3.119035,6.3e-05,1684.832891,2096.01,PC,potential L1 candidate in potential multi-planet system; low snr
279982557,1.788971,5.5e-05,1712.395846,2097.01,PC,low SNR potential L1 candidate; crowded field - check nearby stars
165527918,9.075502,0.000222,1690.41203,2101.01,PC,potential L1 candidate
289590465,6.706187,0.000166,1687.580347,2102.01,PC,potential L1 candidate; low SNR
393911494,0.633259,1.3e-05,1899.861702,2106.01,PC,check nearby star in pixel; odd/even in spoc s14-23
160491359,2.662159,4.7e-05,1684.109253,2103.01,PC,potential L1 candidate; low SNR
367630162,3.272111,6.3e-05,1683.653436,2104.01,PC,potential L1 candidate
156199502,15.915028,0.000326,1690.163981,2105.01,PC,potential L1 candidate; low SNR; check neighbors
142276270,18.804756,0.000326,1697.755807,1136.04,PC,Outer planet in multi
230127302,37.919841,0.001333,1700.72042,1246.04,PC,Multi; 4th candidate; close to 2:1 resonance with .01
160045097,1.828981,1.9e-05,1683.556238,1782.02,PC,Weak signal; fails bootstrap
207425167,11.614081,0.001729,1902.456361,1812.02,PC,a new candidate for TOI 1812; which already has 2 candidates; v shape transit
229747848,4.841665,9.1e-05,1683.354444,1347.02,PC,potential L1 candidate in multi-planet system; low SNR; check neighbors
198153540,0.437783,9e-06,1739.081,1798.02,PC,multi; interior to .01
441739020,10.983868,0.000326,1721.949684,1670.02,PC,low SNR
259172391,4.784274,8.3e-05,1683.520867,1445.02,PC,multi; close to 2:1 resonance
446549906,2.45486,0.00021,1654.60715,2107.01,,source of transit observed on 446549905 (TOI 1110.01)
