rowid,TIC_ID,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Disposition,Group Comment
591,410094645,1517.9739515597198,0.9780746722189144,3.330988836688426,0.015265450930762146,1.9868900101986409,12.33699989,7341.0,1.50209,6.0,0.3332,0.2167,4.14243984,0.13674167233817042,0.9786675129682254,0.9785107661058002,0.2246766512385984,82.24705403815092,17.44362204482372,1.27,680.747,3.33432221,0.374727,FP,large possible hot Jupiter; GAIA Rstar=1.54 so the planet may be potentially smaller than 29 REarth
592,50309953,1326.4381267283666,0.9994142894517576,3.523141732344904,0.016947499860913373,1.1486049595001604,9.78199959,5428.0,0.912171,8.0,0.3947,0.2049,4.50342989,0.022105396367314515,0.9997531512163632,0.9991205423230204,4.254660218831918,10.770834367223463,12.456133379334085,0.94,102.238,0.642625034,1.23851,FP,
593,64071894,1414.1634301675501,0.99917864426459,5.841680226204495,0.020451296763607463,1.5801592361409271,9.59500027,5164.0,0.829519,3.0,0.4244,0.1961,4.53709984,0.026044512552329,0.999375692819692,0.9989237134268292,1.8584427144133635,10.699986608952036,9.368298114582565,0.84,76.6986,0.397790939,1.47164,PC,two stars in same pixel
594,235037761,1326.0784990237535,0.993347221681948,6.236459267639844,0.015584036342162209,0.9432269085836796,9.73700047,4174.0,0.9031040000000001,4.0,0.529,0.231,4.34196997,0.07227406018798972,0.9938624436710944,0.9933004268430968,0.9538987265057988,57.54658914248419,24.830941750082026,,,,,FP,V shaped
595,260647166,1571.3122730654711,0.9996192725145132,7.616937474282131,0.037507741948909164,1.5058998445021765,8.61800003,5723.87011719,0.864173,4.0,0.371,0.2094,4.0,0.01789851382670804,0.9991323681133896,0.9999676749454336,6.573330354058927,10.870035554209226,6.639290989210948,1.02,64.5978,0.7221966390000001,1.58051,PC,4 alerts
596,90504905,1685.6212392641448,0.9891880397390294,2.2647157737273136,0.013989019891925691,2.3140602782283093,13.79909992,3443.0,0.41147100000000003,6.0,0.1555,0.4459,4.81617022,0.09720098494382244,0.9886088501228422,0.9881638206110448,0.11382426899103418,8.646034211013145,11.701834444758534,0.404369,104.912,0.02143489,5.8044400000000005,PC,Period may be at another multiple
597,102672709,1818.599185468353,0.999465363734022,6.704070491223841,0.04472175533969347,3.68048055615116,9.86670971,6141.0,1.45858,4.0,0.3507,0.2158,4.17615986,0.021281640024179958,0.9996127512322021,0.9994346434569136,1.3098898459694837,10.153518401908938,13.73666049473126,1.1640000000000001,209.153,2.7258935,0.37511700000000003,PC,crowded field
598,461662295,1843.7072423160723,0.9584710249507484,12.924003920602555,inf,3.849715835979565,9.92870998,5326.0,0.968598,2.0,0.4036,0.2028,4.42861986,0.18584473156184494,0.999645729489568,0.9265568430170609,47.39106448647306,99.94173444488405,9.003961139600236,0.9179999999999999,112.978,0.6801216999999999,1.01021,FP,Gaia RV error is 7 km/s; check for secondaries; period could be 2x; observed transits could be secondaries
599,183120439,1654.4848681933304,0.9951837122362084,2.2548317765009127,0.00655705809164453,1.2164325828083562,11.74199963,5872.0,1.29661,12.0,0.3662,0.214,4.32790995,0.06369143302294518,0.9959420284266628,0.9952819570515103,1.5538501189706466,31.33062098730179,18.4346355888144,1.05,407.84,1.73423827,0.481684,PC,
600,123702439,1500.1029451608126,0.9987430075454152,8.532108646493354,0.053909866562567466,2.556571933525372,10.10099983,5997.0,0.967255,2.0,0.3216,0.2301,4.45722008,0.032772506813180426,0.998932318841668,0.9988470374575016,0.3147815829794537,12.723269078895342,13.939528445632384,1.21,158.659,1.28205478,1.33709,PC,"d_rp=4.4 for neighbor 5"" away"
601,307210830,1356.2095743360205,0.998298016297084,3.6882794421195553,0.013115895208201334,0.9193565058558067,9.39299965,3469.0,0.31416,6.0,0.1555,0.4459,4.94010019,0.03856524936770174,0.9983452237921372,0.9983446034397806,0.003449290019427223,26.685660945008344,19.37394085059126,0.292836,10.6194,0.0122932419,9.444339999999999,CP,has been confirmed by follow-up
602,322063810,1355.6120994965906,0.999745608926144,3.5157460688826454,0.014750977014567734,2.0828677900153663,9.26511002,4020.0,0.639371,8.0,0.33899999999999997,0.2994,4.0,0.014592832758748687,0.9997826877541696,0.9997500820293564,0.3763940875676505,7.499721926656315,11.145988596737327,0.63,30.8431,0.09782189,2.41036,PC,There is another star in the same pixel. Centroid offset is not significant.
603,260985861,1601.2799862441054,0.9960801963092898,3.3403713320090165,0.019561266142028574,3.2822028284216858,10.14000034,5914.0,,6.0,0.3685,0.5069,4.0,0.0557419326500658,0.996503247376614,0.9964584590024156,0.2507850158133418,52.75791899231752,15.941117505349009,,,,,PC,Source is apparently 260985864- which may be a planet depending on host star size.
604,299158887,1690.1693617857147,0.9968718585118448,9.43028828082272,0.04681990000583714,2.6388885950980607,11.05790043,5497.0,0.938168,3.0,0.3862,0.2061,4.47758007,0.051166334118525295,0.997405455930728,0.9971188749365356,0.6967659377853319,20.281413217283852,18.49999155603797,0.9640000000000001,194.033,0.7240331,1.16744,KP,Kepler-63 b
605,76923707,1358.1185895185652,0.992683545364335,4.531366016723808,0.02069065143732507,1.9015090528318368,10.41100025,4983.0,0.805573,6.0,0.4642,0.1807,4.61444998,0.07722699007641252,0.9935797189633288,0.9932532611153321,1.2589079379931405,83.00170790463804,20.315582238942195,0.76,96.2338,0.298383832,1.4537799999999999,PC,
606,327301957,1662.652166655956,0.9989336895416612,13.917173562520995,0.07428702502073659,3.6880115620462752,10.56200027,5206.0,0.741671,2.0,0.4244,0.1961,4.63094997,0.029675115703550668,0.9990236553697516,0.9991113324355694,0.35283329609316944,8.710184170230116,12.36345308923944,0.85,107.35600000000001,0.32616338100000003,2.0834599999999996,PC,possible L1 candidate
607,381979901,1625.6366130643066,0.989724253464557,3.2534005016070617,0.017402444744439638,4.0906955339657305,11.59799957,6102.0,1.27589,9.0,0.3381,0.3177,4.28648996,0.0925935695491156,0.990930015733054,0.9909812270888462,0.14177852516488193,86.30954290718344,16.189148678790062,,444.066,,,FP,Possible secondary
608,179034327,1412.18815909997,0.9993372743108464,4.675769896440187,0.03423546282209111,1.6841547893784952,9.07299995,5229.0,0.794471,6.0,0.4244,0.1961,4.55428982,0.02339470047655218,0.9989215594927672,0.9995568573943509,3.3821322443154016,19.11704442652491,5.899694847208008,0.85,57.3973,0.38199959999999994,1.6950599999999998,PC,
609,279741379,1327.8029463575542,0.9991027814833768,11.253701639736432,0.09169108706974692,2.093210633393003,6.95341015,4628.52978516,0.705464,2.0,0.4913,0.1645,4.32239008,0.026938546543693858,0.9991420268195258,,,27.615842987525397,4.87688332087226,0.73,16.32,0.20578622800000002,2.07921,CP,known TOI; second TCE at 7.78 days
610,154840461,1685.5864968360938,0.9986997298510444,6.031650189731868,0.0206134723501723,1.187641563697849,8.40534019,7401.0,1.6884299999999999,5.0,0.2683,0.2357,4.21073008,0.03365863499335612,0.9987971516932816,0.9989283591541166,0.909828228177444,33.21494338994801,18.851269234503782,1.689,147.134,7.70589066,0.35089699999999996,FP,TFOPWG FP
611,191284318,1766.826916554433,0.9874178160480808,2.7742128471293737,0.010704211690642841,2.4149136294115867,10.3739996,6140.0,1.2418200000000001,7.0,0.3276,0.2297,4.31589985,0.10356892160333098,0.9881683495305124,0.9878688379895401,1.3232699628650142,160.16299003477002,22.297330202965465,1.1640000000000001,226.637,1.97463262,0.6078210000000001,KP,HAT-P-16 b
612,1133072,1517.5261159092975,0.9972264481099384,0.8469892219516394,0.004098561458041604,1.8484136381442955,12.54100037,3380.0,0.495561,22.0,0.1959,0.4178,4.92521,0.04898272438689575,0.997419769951376,0.997005116212182,0.8704951053353472,16.337228990651752,12.192989040405374,0.49365200000000004,83.5896,0.03211496,4.05629,FP,
613,280830734,1325.7687162743373,0.9996200611351967,1.1626890952236817,0.0027614500128503305,0.6783151487569056,9.42599964,6340.29980469,1.6608900000000002,23.0,0.3383,0.2164,4.17999983,0.01798308363689631,0.999656356601737,0.9996422375088309,0.1373162287129124,9.70985439506892,10.787652252073226,1.26,210.812,4.016205,0.275009,FP,V-shaped; variable slightly evolved star
614,421894914,1326.0817709541757,0.9996816028638956,5.3038321114832225,0.02508655177265151,2.7138437336696537,9.66699982,6124.29980469,1.36963,6.0,0.3507,0.2158,4.38000011,0.016423301349965932,0.999723354228343,0.9997126441613468,0.10855013006855888,7.742683098017952,11.81418702264642,1.16,168.354,2.37754774,0.45148699999999997,PC,Potential level one candidate; small centroid offset
615,383390264,1626.3412516114965,0.9993587212598029,2.311870327289525,0.03325774751339905,6.345045168212527,8.73900032,6153.0,1.14582,12.0,0.3115,0.2298,4.34813976,0.0234548855306783,0.9994926291302688,0.9993697519940704,3.326564667916795,36.951932333894895,5.775263762600379,1.29,105.096,2.0006485,0.857518,PC,uncertainties for period and transit depth likely much larger than reported due to variability
616,63698669,1354.87940949488,0.9997011029892244,3.2233623667992277,0.013114538732609482,0.7147898782812833,9.90100002,5256.0,0.795285,8.0,0.3947,0.2049,4.55250978,0.015791288562787064,0.999843010929128,0.9995457510407224,1.5273780561787589,4.268402557422856,4.882247752427327,0.95,97.4697,0.495746046,1.88867,PC,second transit event is real single transit and others are spurious; CTOI from Planet Hunters TESS
617,409934330,1655.343482450315,0.9966106737008704,2.490062907367184,0.010462160440439128,2.3194109387250488,7.91200018,8048.0,,10.0,0.3685,0.5069,4.0,0.051833024883257264,0.996894413900097,0.9969429101077372,0.5068308283985092,113.40813401649264,18.590278537076003,,174.475,,,PC,Gaia Rstar=3.577; large candidate
618,12421862,1356.367198366862,0.9991893006434712,10.219001076761957,0.030553578264997938,2.1439040882954803,9.85299969,3763.0,0.44733599999999996,3.0,0.1828,0.4015,4.83738995,0.026590438954569168,0.9991070621291024,0.9995755210972828,2.0730765281636,10.778958590857126,12.644333974710559,0.4437,23.7262,0.0368848927,4.95665,PC,
619,119700084,1741.0988673711358,0.9989048526216128,6.11029115126309,0.01837635736730236,0.7711171550239717,10.11880016,5427.0,0.890109,4.0,0.3947,0.2049,4.51460981,0.030226862313711394,0.999015241944052,0.9991179906836104,0.26835204489065234,8.018329928761492,13.246625133106466,0.945,115.417,0.6191854999999999,1.33999,PC,Check nearby stars; Potential L1 candidate
620,445805961,1826.0553986077139,0.9987291425168946,10.904127834571225,0.0855015723899415,5.026875194420324,8.9133997,5675.0,0.9769129999999999,2.0,0.371,0.2094,4.46267986,0.03270079277633785,0.9998418182255628,0.9979489411441528,17.264572332950813,32.23518226475225,6.8176072849058365,1.01,81.2271,0.891805,1.08331,PC,TFOP under investigation
621,333473672,1740.712633645703,0.9995472294552464,2.5976417546978032,0.019527292203545432,0.6190949616297392,10.13080025,5914.0,1.00826,7.0,0.3454,0.2253,4.46273994,0.019586730935647303,0.9994999456967052,0.9994183868834978,0.27657175464430644,5.595249128459457,7.453323327309277,1.0759999999999998,155.141,1.12037838,1.04977,PC,Potential L1 candidate
622,130924120,1571.846193205461,0.9995655688926308,5.8268633208441125,0.026577810798470214,1.9086795968655268,9.00300026,5499.0,0.7643,4.0,0.4036,0.2028,4.39962006,0.01900794231267646,0.999593611612583,0.9994996616776358,0.7258481261876611,10.88266427969913,9.017000492033018,0.92,60.3418,0.426344365,2.06061,PC,
623,14661418,1575.7161276955387,0.9778928617768332,4.7215749865439145,0.02437176267583041,1.8720254464053816,12.38899994,4803.0,0.793235,5.0,0.4776,0.1729,4.64154005,0.1339799529217249,0.9811817108844296,0.9805780657575852,0.5301622820478007,65.77602612330814,17.888600334187426,0.757,229.518,0.2824345,1.51667,KP,HATS-22 b
624,387834907,1739.8815327471145,0.9985945203750978,4.218425156479379,0.031058149005167124,3.2712342021912404,8.42389965,6000.0,,4.0,0.3685,0.5069,4.0,0.03337814066121091,0.9986498456302316,0.9986676340233632,0.0836389524201949,45.5402267148596,7.854346885511855,,,,,FP,TFOP FP; Need stellar radius; possible secondary at ~0.2; second transit in s17 happens just after start of orbit
625,264979636,1493.6945156288584,0.9994584581790501,7.329255384120902,0.03673470457947658,2.266909206152851,10.11600018,5596.0,1.03195,4.0,0.3454,0.2253,4.32233,0.021420957275247024,0.999615176584035,0.999403858969484,1.1621571606511618,7.319352325748365,7.243025301001433,1.069,159.814,1.1554878999999998,0.9727600000000001,PC,low MES; possible centroid offset; GAIA Rstar=1.06Rsun
626,153077621,1386.0948816953066,0.9995275194605084,1.0427160126367836,0.0019709674470879124,0.1629315377560954,9.44099998,3321.0,0.29600000000000004,18.0,0.5221,0.3406,4.95373011,0.01906389338453475,0.9992281143329188,0.9995169453295965,0.542944898327014,3.372324676702162,4.39886625997895,0.287,78.9606247,0.009601821,11.0664,PC,
627,28900646,1816.222747811724,0.9991234913141022,0.6693364773921677,0.0011776112606269873,0.8353987092836306,11.11170006,3457.0,0.462408,36.0,0.1604,0.4325,4.77050018,0.0276850685457588,0.9991757269870746,0.9992091630551594,0.1656908008778498,11.198851897393016,19.220323643117982,0.459708,37.6153,0.027513314,4.6495,PC,potential L1 candidate
628,123482865,1496.8693243309287,0.9970508308717496,6.552795653196897,0.04440714634629428,1.691939788134727,9.43000031,6845.0,1.47199,2.0,0.3662,0.214,4.36113024,0.04983961126541602,0.9970388549180508,,,29.438042499127675,9.134923646998034,1.04,156.226,2.225915,0.326075,PC,crowded field; possible warm Jupiter
629,408310006,1518.9586051642684,0.9972632819728524,5.447771749597393,0.02941470559750625,2.8829304778261893,8.84500027,6313.0,1.25279,4.0,0.3276,0.2297,4.32632017,0.048302150367354586,0.9972044376894376,0.9974184767763692,2.076963355102225,75.43389606664117,16.9446617809886,1.141,114.17299999999999,1.939884,0.580304,CP,WASP-166
630,106402532,1545.766185191,0.9996246256379236,4.886553169617047,0.025902444335968774,2.3585984326981837,8.80900002,5969.0,0.937681,5.0,0.371,0.2094,4.51719999,0.01777223960928595,0.9996964755381806,0.999614457383026,0.8993402469305939,10.602892815325594,14.671760509478617,1.01,75.2092,0.8169922,1.22506,PC,possible centroid shift
631,216935214,1633.237794146156,0.9989510967137128,6.089116921468457,0.022202361760837785,1.0883915045574808,8.91699982,7142.0,2.29503,3.0,0.3332,0.2167,4.15712976,0.02990856406227354,0.9991519265565162,0.9985590745988778,2.2064639005164857,14.322508245345766,12.358649463498775,1.27,219.43900000000002,7.79849958,0.10505999999999999,PC,Only two transits
632,293708935,1600.0388598575896,0.9995290820911228,2.6847598898940563,0.0145501114962443,1.7442457561993645,8.56299973,6149.0,1.3858,8.0,0.354,0.2157,4.14363003,0.019960463341454883,0.9995526060167366,0.9995799687011918,0.2788733085966472,12.446322268570194,13.631556666124695,1.12,106.955,2.302724,0.420842,FP,possible blend
633,367607434,1739.3512241753992,0.9998745200668668,1.2102071389244824,0.006422622111764031,2.291616036856984,8.40347958,5119.0,3.09707,16.0,0.4152,0.2817,4.0,0.010110500854405458,0.9999059148007484,0.9998887421816192,0.38446435719749,6.531598697311726,6.258182894482673,,161.65,,,PC,Low priority; single odd transit; period may be double
634,373424049,1544.4283119673742,0.999761707054866,0.9629905276539982,0.0058482063549339935,2.624647721692768,8.6239996,8688.0,1.8203900000000002,23.0,0.1911,0.2468,4.32186985,0.014605201175803302,0.999782912106242,0.9997663693017159,0.42152701960078587,16.148518533438722,12.448399442465847,2.12,227.265,15.6434393,0.351435,FP,A type star; could be on 373424060
635,146846569,1545.4531345487728,0.7420042954340824,4.751003159361505,0.01663241501372159,0.8313727534639461,14.99499989,3010.0,0.20128,5.0,0.1998,0.5387,5.10975981,0.4665291805452447,0.779665334714838,0.7700393836144955,0.2743815710801262,26.127529367431425,20.610887417256645,0.170263,,0.00246952,20.8794,PC,V-shaped; large candidate around late-type star
636,128790976,1657.4305669374467,0.9952832527499246,3.5210005139093594,0.012903075299274702,1.919316310514253,7.21600008,6690.0,1.49495,7.0,0.3158,0.2206,4.0,0.06361455741932329,0.99554920617025,0.9953719449517588,0.9081391502921732,164.36606362629558,24.806618298209127,1.42,75.7145,4.03324032,0.42501700000000003,FP,Odd/even and likely EB
637,389070884,1627.8561442015061,0.9924684035294684,8.587363115670932,0.026291857123315943,1.4754820839922669,7.93400002,5963.0,1.44708,3.0,0.354,0.2157,4.0,0.07982547960327678,0.99346436150564,0.9934992231979728,0.07528493425259293,106.25718450819788,27.613544506867317,1.09,84.7758,2.38528228,0.35970599999999997,FP,Low priority; possible beb; crowded field
638,37749396,1392.2902683909626,0.9996262496796556,6.743933719981397,0.031695478642241426,1.923844866691488,8.42928028,4111.0,0.618173,3.0,0.33899999999999997,0.2994,4.64610004,0.017688029657375003,0.9994637535294394,0.9999935342581652,5.02275565751217,9.579023320300584,7.232648201958603,0.63,20.1852,0.09253502,2.66692,PC,only two transits
639,256783784,1715.3201538963924,0.9994830867312232,6.110484202150619,0.027059806893001248,1.8208264899789048,9.46529961,5587.0,0.9133209999999999,3.0,0.3785,0.2075,4.51246023,0.02082833312632125,0.9995318689762802,0.9995022421110756,0.1468368237984298,7.106767048069045,8.561649793147941,0.99,95.1757,0.732244551,1.2994700000000001,PC,TOI 1432 TFOP work in progress
640,387259626,1765.108499807516,0.9839149391574804,3.6261457882259336,0.009110546053870072,1.872575046441884,10.15429974,6600.0,1.34961,6.0,0.3014,0.231,4.31689978,0.11768506087904328,0.9847965558527682,0.9845978727977174,0.4510276575038462,160.67480870996934,25.076531144523297,1.3780000000000001,245.692,3.1137580000000002,0.560567,FP,Could be large object if on 387259617;  4.8 sigma odd/even; secondary eclipse consistent with a ultrahot Jupiter; large PC; likely EB; TFOP FP
