rowid,TIC_ID,Probability,Unnamed: 0,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
894,389298764,0.00022449833340942862,1027,2036.5740339865633,0.9982497972765576,1.0354270708996942,0.005418777089023053,2.1452783625245155,9.89400005,6243.0,1.06623995,23.0,0.3216,0.2301,4.46513987,0.038671187168812834,0.9983897394906772,0.9984514715765546,0.7474310925797009,46.34670757476121,11.347054304848385,1.21,159.346,1.55589426,0.998199,1,2,303.342518743802,-39.4569122314517,-24.7612,-21.7144,32.93375461,,,
895,340065168,0.004170660860836506,1092,2036.7217810586044,0.9943046008191666,0.6788733947986381,0.002357629819120688,1.5285643191685905,8.18500042,7168.0,4.53102016,30.0,0.276,0.2529,3.32979989,0.07022365257322204,0.9943589028626733,0.994929602750544,2.9671190394363527,37.88600643352617,9.650862011590931,1.6,361.366,48.8290062,0.017200200000000002,4,3,113.18890172318301,-57.3749669136267,-19.3035,21.9594,29.23765313,,,
896,290423044,0.03717441484332085,1107,2037.3710073489053,0.996600246875258,1.2719909611775717,0.004277613161634997,3.53266430739344,11.43859959,7612.0,1.64603996,18.0,0.2559,0.2329,4.25316,0.05456910389047442,0.9968754923112956,0.9969850377713372,0.6708355689721468,27.155807526235215,22.70703295518237,1.77,663.5239999999999,8.195377,0.396876,1,2,305.987138453362,-41.1225858357179,13.7687,-14.1008,19.70811154,,,
897,115115136,0.7904365658760071,1115,2037.044940197771,0.972793774979376,3.963869452336637,0.01947054117709812,3.3392532352424618,11.39589977,6238.0,1.41104996,5.0,0.3451,0.21600000000000005,4.22176981,0.15197755810757818,0.974998683041369,0.9723020956867368,5.446523823184098,99.27473038060957,12.888355162656795,1.21,421.299,2.71620417,0.430681,1,2,316.796106621087,-39.7663233296581,24.5911,-13.3399,27.97633163,,,
898,348895477,2.4520001914302153e-13,1142,2036.5585900917717,0.9849672152189742,0.7786473661358508,0.0008508496489263443,0.3954409418529716,11.35669994,8382.0,2.3780601000000003,21.0,0.2042,0.2456,4.00158978,0.11573336269155042,0.977745746894198,0.9840930289166474,3.136944212266826,17.395739132842372,14.966816917308213,2.07,989.456,25.1496334,0.153922,4,3,105.77861118801701,-64.15757882296509,1.72813,2.0806400000000003,2.70471738,,,
899,346743924,0.0010103285312652588,1177,2046.075934958376,0.9994703246946688,11.832588657587099,inf,20.72563131962611,10.54559994,6266.0,2.43670988,2.0,0.3383,0.2164,3.75081992,0.021233039444561917,0.9996003437328888,0.9994711981548888,1.1382291478719802,11.336793293718321,9.038912233328386,1.22,458.157,8.246369,0.0843238,3,2,287.481969767902,-84.1528196764851,-6.700710000000001,-5.48337,8.65834055,,,
900,231630645,3.0715603671627183e-12,1191,2036.298934697303,0.9979789728038004,0.8211134304307701,0.0007970364102449777,0.4558138866549698,9.87749958,7677.0,2.25410008,29.0,0.2353,0.2551,3.98739004,0.04214954278303892,0.998044341155408,0.998223171103428,0.7042359846924778,17.028356920080746,11.509107782507426,1.8,450.232,15.900353400000002,0.157164,2,3,317.112402458781,-54.26961810208421,6.7709600000000005,-4.39616,8.07292525,,,
901,32090208,0.0008335841703228652,1199,2043.061694740573,0.9947323785288008,11.964017742585375,inf,20.952104073240854,10.87230015,5631.0,0.94313598,2.0,0.3785,0.2075,4.48892021,0.06648948277512709,0.995353362956904,0.995476677149645,1.001159741102631,50.64385265592989,9.593518917342012,1.0,178.067,0.8057217,1.192,4,1,58.4621992598622,-69.9267978770012,15.8791,23.1934,28.10835499,,,
902,270429780,0.00021371405455283818,1214,2036.4288378765962,0.9991538039580432,0.6089674009588826,0.001904752416028,1.150799185088767,10.40559959,6246.29980469,3.43684006,38.0,0.3425,0.2339,3.44852996,0.02676940638361467,0.999221669307407,0.9992761710509218,0.5675830337323603,20.466739298965443,10.965781447421243,1.21,577.6030000000002,16.199638399999998,0.0298062,4,2,96.9408907797319,-77.9665477706643,-1.2937,-12.3291,12.39678856,-0.37,,
903,126763885,0.2346646338701248,1225,2038.6023183440664,0.9197434712615902,4.358041029182922,0.014729323957569653,3.339246248674923,12.41110039,5563.0,1.32860994,6.0,0.3789,0.2128,4.18249989,0.2593717363286905,0.9286691060946718,0.9318846082538124,1.4790789540953484,180.82811888932235,29.56819966493401,0.98,518.605,1.52308047,0.417867,1,2,316.21450082121703,-46.3262064342475,16.2789,-26.825,31.37806894,,,
904,261062521,2.761659567696029e-09,1229,2036.7716629363226,0.9986913851048088,0.8540523983960405,0.001314338696978501,0.4902618774681018,10.45549965,8460.0,1.83990002,25.0,0.2042,0.2456,4.23070002,0.034146388851757734,0.998710855691546,0.9986765067193368,0.11911312079743196,11.816704881905697,11.831080717265053,2.1,506.55,15.622987699999998,0.337161,3,3,80.9086224742019,-80.42774149907709,2.51779,12.9471,13.18964233,,,
905,370243555,2.06247696041828e-05,1235,2037.0262328633933,0.7886428872175266,1.0822529535507752,0.0036056197390889055,1.934529958591412,11.90610027,5905.0,1.69702005,19.0,0.3599,0.215,4.00808001,0.4224070011386696,0.7998371727296706,0.8003570173449351,0.11570765411783275,220.42527009939514,21.76326873004928,1.07,554.354,3.15464187,0.218938,3,3,41.1601810622861,-83.8567072401616,13.9443,7.24153,15.71251919,,,
906,260972843,4.390574031276629e-05,1247,2036.529547640712,0.9860030772908552,0.8541942287569879,0.004806314684549562,2.2737018101010475,13.29759979,3023.0,0.21997499,27.0,0.1933,0.5347,5.03009987,0.10884711859831472,0.9878934790928652,0.98725697359985,0.9811985184828516,24.876750058762887,9.295426531399682,0.189137,33.6058,0.003640776,17.7687,3,3,75.47398866963759,-78.9369645565576,80.165,172.674,190.37525443,,,
907,300355974,5.563826851497089e-13,1257,2036.6470582745999,0.993434524560096,0.6704158331674535,0.0009983847516167321,0.3893158372833966,9.10919952,7950.0,2.41367006,28.0,0.2273,0.2465,3.95373988,0.07614656679556378,0.993555587288187,0.9937310053552508,0.4547349863723719,22.114150723051033,12.106479417415756,1.91,351.2630000000001,20.96623,0.135831,1,1,298.427059633178,-41.1131915050395,10.8441,-4.0888800000000005,11.58936773,,,
908,410153553,0.9987303018569946,1299,2036.318667938889,0.9960495105478,0.9261578807431784,0.0014529445833678654,0.5189952092379958,11.92380047,3004.0,0.18862399,25.0,0.1933,0.5347,5.08527994,0.057826393600282425,0.9964852988984916,0.9963697653202224,0.23604665007588385,21.220720174172136,19.555260629333624,0.157909,14.8846,0.0026102874,23.5297,3,1,340.49215556875,-69.1689780353653,334.35699999999997,-726.9739999999999,800.17860514,,CP,Level 1 target. Potential short period small planet around an M dwarf.
909,238194241,0.00031192830647341907,1322,2039.210600851384,0.9952222524809572,12.18130651342664,inf,21.473746085801945,11.13479996,5881.0,0.85646099,2.0,0.3454,0.2253,4.60203981,0.06362597820081414,0.9959363890908772,0.9957066825907284,1.5541081393156284,52.2194076331427,11.085697852437415,1.07,193.551,0.7905236999999999,1.70318,3,4,56.76068679709721,-74.5764053285531,59.1903,32.7632,67.65292964,,,
910,394346745,0.9980678558349608,1328,2038.9581188101474,0.9858299164486188,3.403093176437793,0.02213645830971811,2.781914267206982,12.84659958,6138.0,1.2098,7.0,0.3276,0.2297,4.33710003,0.10991011052497232,0.9868060616597172,0.9879805057031122,1.652559185747901,54.0602863573481,14.473160540585267,1.16,646.188,1.87167478,0.655112,3,3,42.8881152505637,-81.0070464710378,7.501289999999999,12.5646,14.63347275,,,
911,382148936,4.986122192213172e-12,1332,2036.4613643677967,0.9927853816329252,0.7869086718966953,0.0012013701561416346,0.4272484224935885,8.27490044,7874.0,2.41827989,25.0,0.2396,0.2457,3.94520998,0.0796427788609415,0.9930712109091696,0.993187800059092,0.1445430296556301,19.851956927470788,9.940274053923263,1.88,239.137,20.25294,0.132935,2,1,285.673043436971,-71.8650986286719,0.212635,-47.6285,47.62897465,,,
912,287355511,0.00027477130061015487,1333,2040.3745727667008,0.8023295296191653,4.553230490184599,0.040813821379002135,4.915131886360178,11.82909966,6445.0,2.64619994,5.0,0.3309,0.2359,3.71008992,0.4099947237514432,0.8324424130158123,0.8189393054518221,2.3541292275415926,119.95334472337069,14.58747115945241,1.31,960.422,10.8851013,0.0706972,4,2,122.496244605089,-76.9558027006032,-10.0177,1.03708,10.07123866,,,
913,401758410,4.272512121872296e-09,1380,2036.6856879456889,0.9987754845454796,1.0066980840365285,0.001043843775630382,0.5183477077275129,8.29179955,7626.0,3.32736993,23.0,0.2458,0.2616,3.64428997,0.03272304918243829,0.9987997058584148,0.9989069510611478,0.7969775033298183,17.2202485956093,10.210220386963334,1.78,295.231,33.7352753,0.0483188,3,2,336.724287640174,-78.5268661809331,11.1447,13.2261,17.29549246,,,
914,230953115,2.9529921448556706e-05,1455,2036.3748532524382,0.907829114880982,0.8248546625288348,0.0024059960761425576,2.232497503986815,8.10519981,9808.0,2.75889993,29.0,0.1655,0.2473,3.95626998,0.2885951281206307,0.9365123200448472,0.8921076799218128,42.48515879457774,783.0470848664488,21.43474426130961,2.51,315.691,63.4584923,0.119526,2,4,287.289178612034,-55.82233978731529,0.627092,-15.0403,15.05336735,,,
915,219287543,0.00030985623016022146,1456,2038.979908912232,0.9985154816653916,12.181254184098965,inf,21.47381119007514,9.94209957,4061.0,0.68181801,2.0,0.3955,0.2618,4.57691002,0.034986209437848664,0.9985512191917014,0.9989021236414928,4.2438666210039075,34.134831429047225,11.301682494489935,0.64,43.5975,0.113910347,2.01918,2,3,309.81445727078096,-55.80028569528001,18.4374,-48.626000000000005,52.0040921,,,
916,167554181,2.660220707184635e-05,1586,2036.6373954382325,0.9915033576502196,0.7239434903336934,0.004426623188296397,1.7377991737880616,12.81499958,3236.0,0.56833303,26.0,0.1618,0.47,4.6781702,0.08586512556513345,0.9919495327758732,0.99275922853035,1.405277645578448,31.98497509581462,9.42456096828039,0.56145,102.195,0.0319105648,3.05846,4,3,101.007551437497,-60.0474561155052,5.2993,25.7074,26.24791411,,,
917,166465995,0.0,1587,2036.486210013535,0.9964399891093262,12.069624411619985,inf,25.963033250580693,10.72579956,4339.0,0.69072402,2.0,0.4834,0.1895,4.59196997,0.05360911730784351,0.9972328969899096,0.9994880680449688,9.243559514613187,29.90608913322092,9.199713066901287,0.68,75.4486,0.152356982,2.06346,2,4,298.768336223373,-52.292380402520294,-19.5373,20.4411,28.27622076,,,
918,382266319,2.0349130863905884e-05,1588,2036.4361937992442,0.7066044238375571,0.688276479708575,0.0015727233342764935,1.443515615140962,11.41810036,5707.0,1.2243700000000002,35.0,0.371,0.2094,4.27084017,0.4968629767205625,0.7372971018497301,0.7378622055633461,0.0978314673910876,64.4882123465609,22.172680587519608,1.02,316.758,1.4326812,0.555732,4,4,82.84712599724391,-58.2026021421406,17.9697,10.3304,20.72745238,,,
919,306573721,0.0002922678540926426,1592,2040.3087099331349,0.9982976173295262,11.921300211579016,inf,20.821047620904924,9.60990047,5409.0,0.94808102,2.0,0.3947,0.2049,4.45749998,0.037686462940050784,0.9985659995922244,0.9984773654684286,1.2963472094598076,43.78626999713076,12.255221609360294,0.94,99.4413,0.693192065,1.10304,4,2,119.20021255577801,-71.442157536153,-23.451999999999998,65.6743,69.73600207,,,
920,274145115,0.00712683331221342,1616,2036.7396129757958,0.97933231912883,0.7122138964448456,0.004776882737329346,1.9082054024122173,10.76980019,5165.0,1.00610006,31.0,0.4136,0.1999,4.37230015,0.13088054999645146,0.9821381688508648,0.9818751262660126,1.7381826471083155,56.00337257095976,9.161751430896562,0.87,153.75799999999995,0.6490229000000001,0.854266,3,3,143.553610425693,-87.0110384823332,-1.88156,30.1868,30.2453825,,,
921,79054452,4.3973489129503496e-13,1641,2036.6004555743232,0.9986259382063208,0.6289191554201706,0.0008511875108245247,0.4327471331711665,10.60050011,7409.0,1.50686002,37.0,0.2438,0.2464,4.30981016,0.03472705334825299,0.998749952347954,0.9987511015748084,0.005999598005656809,15.036230644090507,11.107286249730313,1.69,405.569,6.16422367,0.493934,2,3,315.625877800026,-52.6434472685235,-2.52466,1.24916,2.81679052,,,
922,419636864,7.20865520054126e-11,1643,2047.1629273267044,0.9986866005803438,11.713062870304945,inf,19.938909262596532,10.75279999,5642.0,0.830715,2.0,0.3785,0.2075,4.59916019,0.033200458776145025,0.9988089885013968,0.9990072862958168,0.6638108923285193,13.687871466599152,10.210215586278306,1.0,149.382,0.6299868000000001,1.74439,3,2,341.65354426164396,-85.4119905945493,14.4359,-27.4108,30.979786400000002,,,
923,410450507,0.0021119697485119104,1752,2036.973786252635,0.9996874945645018,0.7217014483575045,0.002554524785681078,1.8568983177406189,10.18490028,8680.0,1.61904001,27.0,0.1983,0.235,4.35600996,0.01672151398612278,0.9997407671200066,0.9996879212186224,0.6609487732393404,9.951326489259667,10.156681932192278,2.17,404.974,13.405648199999998,0.511315,4,3,117.96480651346201,-60.158852856999395,-4.195930000000001,10.815999999999999,11.60136563,,,
924,263003176,0.4339204430580139,1787,2039.1820965950367,0.999761370912828,7.170185896044316,0.0814788730107403,5.44408495264034,7.43709993,6295.70019531,1.13742006,3.0,0.3174,0.2305,4.41613007,0.014290374230593978,0.9997031615716704,0.9999637234643008,5.971625711759797,13.432457466741829,10.2938608321914,1.23,57.5846,1.83110273,0.8358770000000001,3,3,12.5412697875038,-83.74389828405029,139.424,30.4758,142.71589316,,PC,Centroid shift is almost a pixel away but there is no corresponding star in that position. There are two nearby stars Gmag=13 close to the NW and Gmag=18 to the SE. If the transit signal is on target it is a small planet around a bright star.
925,2527981,0.9691795110702516,1791,2037.200969356686,0.9422906678374412,5.850342129277947,0.021812994845521683,1.276773684442746,14.45600033,3604.0,0.65997201,4.0,0.2125,0.3984,4.60148001,0.22313603058549367,0.9407029590893864,0.9473483369670748,0.8097259845425838,18.882374728717142,15.405185344303286,0.634549,249.029861,0.06620409,2.20744,1,4,289.098025454587,-29.3366785949674,-20.41,-48.1,52.25110621,,,
926,177080157,2.0998335015232076e-11,1800,2036.4629359155872,0.9973679985576042,0.8497632821299116,0.0013684989509399892,0.4074493958177214,9.75030041,7865.0,1.69060004,22.0,0.2448,0.2339,4.25614023,0.048110559497199834,0.9973198997480008,0.9975014827651028,0.5324081025580141,17.11115206091553,11.9513757335877,1.88,324.251,9.853113,0.389074,4,3,103.31689745265,-66.3442662932854,-0.380778,1.28634,1.34151499,,,
927,421484809,0.0040365299209952354,1811,2047.917427623156,0.8856475726810983,11.78189176477587,inf,7.43230174658051,15.88589954,3513.0,0.433938,2.0,0.1604,0.4325,4.79586983,0.3162206192976884,0.9241704163496977,0.8711237859571437,2.8178969305806763,20.544581522874342,10.851192625437772,0.4291970000000001,323.529,0.0258382242,5.2525900000000005,1,4,297.124113595893,-32.4901847909754,-20.9549,-158.616,159.99419768,,,
928,278825952,1.7498410670668818e-05,1827,2036.5572074363274,0.6778526413073092,2.3889613287555767,0.009028755602878524,3.44531333419529,11.45689964,6201.85986328,1.9729599999999998,9.0,0.3451,0.21600000000000005,3.9233799,0.5229649790232657,0.6882080496174837,0.6977919907588954,1.1304383194944008,515.547525306818,24.723683853344426,1.19,561.258,5.188231,0.15495,4,3,100.470628466495,-55.79499653101029,1.16344,13.5165,13.56647946,-0.38409299,,
929,229804573,8.447079744655639e-05,1865,2036.9400422595568,0.8326923043214032,0.7321829093143849,0.0030704364998715428,2.033975285540245,5.65019989,6401.0,2.22923994,32.0,0.3332,0.2167,3.84896994,0.3777337572104221,0.8649918963035336,0.839855635801752,27.01583214419781,604.1217292993499,17.031411353744886,1.28,50.9771,7.51619864,0.115542,2,2,329.625168751911,-59.0120816013911,24.7286,15.3147,29.08683025,,,
930,152226055,0.9999643564224244,1884,2036.4523640127481,0.997825981206927,1.4309642511396152,0.004173929515833286,0.9740165416802536,11.24199963,5596.0,1.03815997,17.0,0.3785,0.2075,4.40116978,0.04271469620735365,0.998101455129688,0.9981250537564856,0.08202208949765329,18.27046891512782,20.38066720742408,0.99,234.894,0.952217042,0.8847889999999999,1,3,312.490690799716,-33.2811345079689,11.2079,-11.9608,16.39139283,,,
931,339205569,0.007289180997759105,1932,2046.9550856276667,0.9974322272027636,11.460948168093633,inf,19.5185472255048,10.14159966,5249.0,0.80994397,2.0,0.4136,0.1999,4.57539988,0.046132557815092214,0.9989417201974148,0.9975013954187344,6.615680520950133,42.22930958777454,13.688373506252828,0.9,100.134,0.448653251,1.69386,2,4,294.165690139591,-61.3748766246889,75.5349,-61.1797,97.20327572,,,
932,164163106,0.6010004281997681,1938,2045.469669978969,0.9992711880090098,10.914129616813948,0.07491192596088947,2.6379820348763507,9.95359993,6002.0,2.47729993,2.0,0.354,0.2321,3.69543004,0.02479151667140457,0.9992381110691296,0.999501428683094,1.189082216230378,7.784037457211863,9.275642567386422,1.11,348.226,7.175207,0.0730112,1,3,304.141750357451,-27.568277422827396,-1.4300700000000002,-24.0036,24.04616213,,,
933,91037997,6.8525137066899325e-06,1939,2036.6055582807053,0.7263807070769279,1.074313963021197,0.004553409701538279,1.9821680414071927,11.78520012,7639.0,1.57977998,22.0,0.2559,0.2329,4.29129982,0.4895493625261605,0.7484414915586346,0.7461614613839845,0.43313812644701294,94.99865636285972,17.512608227351524,1.78,758.872,7.656553,0.451472,1,2,309.156375797867,-44.8413741577107,-4.7434199999999995,4.2989999999999995,6.40167434,,,
934,139843114,0.021293941885232925,1968,2048.052098380996,0.9986316879602716,11.839102494813115,inf,3.1578218075117284,11.16170025,5457.0,0.89119899,2.0,0.3862,0.2061,4.51584005,0.03384025932597712,0.998955229350302,0.9986804786042016,0.5590475492135473,7.733710433934273,10.57472347862109,0.95,191.537,0.6345415,1.34214,2,3,325.648345378356,-51.3872408352423,-58.6303,-9.96156,59.47053687,,,
935,401820823,0.0181714091449976,1996,2036.370916032889,0.975295666376648,0.6980857188026429,0.005644007230647563,1.8917438600154128,8.67269993,5410.0,0.92579103,32.0,0.3947,0.2049,4.47816992,0.14356327456236415,0.9779251346485668,0.9790009425300492,1.860669012741444,59.96074026871096,10.803705473399582,0.94,63.0825,0.66146946,1.18465,3,3,351.955836152105,-86.22186314775931,51.8092,-41.8318,66.58898329,,,
936,323434013,0.0016296922694891693,2023,2037.1398004994453,0.9563803090072548,1.535320675914695,0.003850450925927285,2.3799271456131783,9.77490044,5958.0,1.99168003,14.0,0.354,0.2157,3.87705994,0.19210528250001893,0.9597283576770173,0.9610804231417184,1.335551080896219,407.9748631574105,26.437933341628863,1.09,251.689,4.5033474,0.137965,3,3,69.8050446888126,-85.91355317923521,11.5125,41.9308,43.48252114,,,
